Unnamed: 0,Job Id,Salary Range (K),Min Salary (K),Max Salary (K),Work Type,Job Posting Date,Job Title,Job Description,skills,Company,Broader Category,Average Salary (K),Year-Quarter,Job Minimum Experience,Job Maximum Experience,Job URL,Job Salary Range
1167420.0,2562408430490318.0,30.0,62.0,92.0,Part-Time,2023-02-23,Civil Engineer,"A Transportation Engineer plans and designs transportation systems, including roads, highways, and public transit. They aim to improve transportation efficiency and safety.","['Transportation engineering', 'Traffic analysis and planning', 'Civil engineering software', 'Micro', 'Station', 'Auto', 'Civil 3', 'Roadway design', 'Public transportation knowledge']",Citigroup,Engineering,77.0,2023Q1,2.0,8.0,,
1167643.0,1150696005780592.0,28.0,58.0,86.0,Part-Time,2022-05-03,Paralegal,"Assist in litigation cases, including document preparation, legal research, and trial support.","['Legal research', 'Discovery management', 'Case preparation', 'Trial support', 'Document review', 'Client communication', 'Attention to detail', 'Multitasking', 'Legal terminology', 'Technology proficiency', 'Communication skills', 'Legal software proficiency']",Equinix,Legal Services,72.0,2022Q2,1.0,11.0,,
1167646.0,2245756550761460.8,21.0,62.0,83.0,Temporary,2023-12-04,Architect,"Project Architects lead architectural projects, from concept to completion, coordinating design teams, managing budgets, and ensuring compliance with regulations.","['Architectural project management', 'Construction documents', 'Building systems', 'Design coordination', 'Client communication']",3M,Engineering,72.5,2023Q4,2.0,8.0,,
1168098.0,2494437000084602.0,25.0,61.0,86.0,Part-Time,2023-04-17,Investment Analyst,A Risk Analyst assesses and manages financial risks within an organization. They use data analysis and modeling to evaluate potential risks and recommend mitigation strategies.,"['Risk assessment', 'Data analysis', 'Financial modeling', 'Risk management tools', 'Regulatory compliance knowledge']",Plains GP Holdings,Business,73.5,2023Q2,5.0,12.0,,
1168156.0,2117495565578131.2,18.0,62.0,80.0,Temporary,2022-02-15,Supply Chain Manager,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,"['Demand forecasting', 'Inventory management', 'Data analysis', 'Sales and operations planning', 'OP', 'P software proficiency']","Lyft, Inc.",Business,71.0,2022Q1,5.0,11.0,,
1168455.0,2534310811304096.0,46.0,57.0,103.0,Intern,2023-06-28,Web Developer,"Backend Web Developers build and maintain the server-side logic and infrastructure required for web applications. They work on data storage, APIs, and server communication to support the functionality of web applications.","['Server', 'Node', 'Python', 'Database management', 'SQL', 'Mongo']",Xiaomi Corporation,Information Technology,80.0,2023Q2,1.0,12.0,,
1168639.0,998433000000000.0,58.0,62.0,120.0,Temporary,2022-05-02,Pharmaceutical Sales Representative,"Medical Sales Specialists focus on selling medical devices, pharmaceuticals, or healthcare products to healthcare professionals and institutions.","['Medical product knowledge', 'Understanding of healthcare regulations', 'Relationship building with healthcare professionals', 'Sales forecasting and planning', 'Medical sales techniques']",Bharat Electronics Limited,Business,91.0,2022Q2,1.0,10.0,,
1168927.0,2468349812771105.0,32.0,63.0,95.0,Contract,2022-02-11,Software Engineer,"A Frontend Developer is responsible for designing and implementing user interfaces for web applications. They collaborate with designers to create visually appealing and responsive web pages, ensuring a seamless user experience across different devices and browsers.","['Proficiency in', 'CSS', 'Java', 'Script', 'Experience with frontend frameworks like', 'React', 'Angular', 'Vue', 'Responsive web design', 'Cross', 'Version control', 'Git', 'Frontend performance optimization']",Thrivent Financial for Lutherans,Information Technology,79.0,2022Q1,2.0,8.0,,
1168964.0,2483846668817465.0,23.0,62.0,85.0,Full-Time,2023-11-04,Supply Chain Manager,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,"['Demand forecasting', 'Inventory management', 'Data analysis', 'Sales and operations planning', 'OP', 'P software proficiency']",Fox,Business,73.5,2023Q4,4.0,13.0,,
1169163.0,1036370394897240.0,33.0,60.0,93.0,Intern,2022-10-28,Data Analyst,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","['Data analysis and visualization tools', 'Tableau', 'Power', 'L and database querying', 'Business intelligence concepts', 'Data modeling and reporting', 'Strong analytical and problem', 'Data']",Avnet,Information Technology,76.5,2022Q4,1.0,9.0,,
1169587.0,258455000000000.0,68.0,60.0,128.0,Temporary,2022-01-10,Sales Representative,"Inside Sales Representatives are responsible for selling products or services to customers over the phone or through online channels. They engage with leads, answer customer inquiries, and use persuasive communication to close sales and meet revenue targets.","['Sales prospecting and lead generation', 'Sales presentation and communication', 'M software', 'Salesforce', 'Sales negotiation and closing techniques', 'Product knowledge', 'Relationship building']",PulteGroup,Business,94.0,2022Q1,5.0,11.0,,
1170450.0,2401683957903756.0,21.0,62.0,83.0,Intern,2023-04-07,Speech Therapist,"Speech Pathologists diagnose and treat speech, language, and swallowing disorders in patients of all ages. They develop personalized treatment plans to improve communication.","['Speech pathology', 'Articulation therapy', 'Language disorders', 'Speech assessment', 'Therapy planning', 'Communication skills']",Blackstone,Healthcare,72.5,2023Q2,1.0,15.0,,
1170465.0,1519116513399667.0,55.0,64.0,119.0,Temporary,2023-08-31,Systems Administrator,"Database Administrators manage databases, ensuring data integrity, security, and efficient performance. They design, implement, and maintain databases while troubleshooting issues.","['Database management systems', 'My', 'Oracle', 'Server', 'Data security', 'Database tuning and optimization', 'Backup and recovery']",Boeing,Information Technology,91.5,2023Q3,1.0,8.0,,
1170503.0,1377821082875544.0,29.0,64.0,93.0,Full-Time,2023-01-30,Substance Abuse Counselor,"An Addiction Counselor provides support and therapy to individuals struggling with addiction, helping them overcome substance abuse and develop healthier coping strategies.","['Addiction counseling techniques', 'Substance abuse treatment', 'Counseling ethics']",Republic Services,Legal Services,78.5,2023Q1,3.0,11.0,,
1170802.0,1249060014840125.0,25.0,65.0,90.0,Full-Time,2023-05-18,Occupational Therapist,A Geriatric Occupational Therapist works with elderly individuals to address age-related health issues and maintain independence and quality of life.,"['Geriatric assessment and evaluation', 'Geriatric', 'Aging', 'Fall prevention strategies', 'Care coordination with healthcare teams', 'Assistive technology for seniors', 'Patient advocacy', 'Empathy and compassion', 'Communication skills']",Micro Focus International,Healthcare,77.5,2023Q2,2.0,11.0,,
1171000.0,1975376639345038.0,20.0,65.0,85.0,Contract,2021-06-12,Human Resources Manager,"Employee Relations Specialists focus on maintaining positive relationships between employees and the organization. They address workplace issues, conduct investigations, mediate conflicts, and promote a healthy and productive work environment.","['Employee conflict resolution', 'R compliance', 'Employee engagement', 'Communication skills']",Albemarle,Business,75.0,2021Q2,3.0,10.0,,
1171146.0,496305000000000.0,59.0,60.0,119.0,Temporary,2022-10-24,Account Manager,"Build and maintain strong client relationships, understand their needs, and ensure client satisfaction.","['Client relationship management', 'Customer service', 'Communication skills']",Home Depot,Business,89.5,2022Q4,0.0,9.0,,
1171847.0,756194000000000.0,65.0,56.0,121.0,Contract,2022-12-03,Data Analyst,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","['Machine learning algorithms and libraries', 'Tensor', 'Flow', 'Py', 'Torch', 'Statistical analysis and modeling', 'Data preprocessing and cleaning', 'Big data technologies', 'Hadoop', 'Spark', 'Data visualization', 'Strong programming skills', 'Python']",BMW Group,Information Technology,88.5,2022Q4,1.0,10.0,,
1171869.0,1987028223320528.8,64.0,64.0,128.0,Part-Time,2022-09-20,Civil Engineer,"A Water Resources Engineer manages and develops water-related projects, such as dams, irrigation systems, and flood control measures, to ensure water resource sustainability.","['Water resources engineering', 'Hydrology and hydraulics', 'Environmental impact assessment', 'Water resource modeling software', 'Watershed management']",Britannia Industries,Engineering,96.0,2022Q3,3.0,15.0,,
1172652.0,1296015094771724.0,31.0,62.0,93.0,Contract,2022-09-19,Financial Controller,"Finance Managers oversee an organizations financial operations, including budgeting, financial reporting, and investment management. They analyze financial data, make strategic financial decisions, and ensure compliance with financial regulations.","['Financial management', 'Budgeting', 'Financial analysis', 'Financial reporting', 'Risk management', 'Financial software', 'Excel', 'Quick', 'Books', 'Strategic planning']",Parker-Hannifin,Business,77.5,2022Q3,0.0,15.0,,
1172704.0,2486465864352399.0,34.0,55.0,89.0,Temporary,2022-07-17,Supply Chain Manager,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,"['Demand forecasting', 'Inventory management', 'Data analysis', 'Sales and operations planning', 'OP', 'P software proficiency']",Ecolab,Business,72.0,2022Q3,4.0,10.0,,
1172730.0,461320000000000.0,46.0,65.0,111.0,Temporary,2022-10-08,Event Planner,"Event Coordinators plan and execute various events, including conferences, parties, and meetings, managing logistics, budgets, and vendor relationships.","['Event planning', 'Vendor coordination', 'Budget management', 'Marketing and promotion', 'Logistics']",AT&T,Business,88.0,2022Q4,4.0,10.0,,
1172768.0,2213335557399828.8,35.0,64.0,99.0,Full-Time,2022-08-03,Sales Manager,"Lead and motivate sales teams, set sales targets, and develop sales strategies to meet goals.","['Sales leadership', 'Team management', 'Sales strategy and planning']",Siemens AG,Business,81.5,2022Q3,4.0,12.0,,
1172920.0,2086572923353380.0,53.0,63.0,116.0,Part-Time,2023-10-05,Sales Manager,"Oversee sales operations within a specific region, develop sales plans, and manage regional sales teams.","['Sales strategy development', 'Territory management', 'Sales team leadership']",Petrofac,Business,89.5,2023Q4,4.0,10.0,,
1173014.0,1918460434351686.0,31.0,63.0,94.0,Intern,2022-04-13,Legal Counsel,"Corporate Attorneys provide legal counsel and representation to organizations. They handle legal matters, contracts, mergers, acquisitions, and ensure compliance with laws and regulations relevant to the business.","['Corporate law and regulations', 'Contract drafting and negotiation', 'Legal research and analysis', 'Risk management', 'Excellent communication and negotiation skills']",Downer Group,Legal Services,78.5,2022Q2,1.0,12.0,,
